0;1;2
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-9.25536060333252;-5.4005656242370605;-5.678139686584473
-6.401244163513184;-4.090447902679443;-5.171276092529297
-4.127867221832275;-3.8514702320098877;-2.9062397480010986
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-9.617483139038086;-11.602789878845215;-11.261848449707031
-6.848180770874023;-4.324272155761719;-1.4233753681182861
-2.4600679874420166;-3.6895663738250732;-3.442538261413574
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-14.30742073059082;-4.798801422119141;-13.126761436462402
-6.475919723510742;0.393715500831604;-8.989603042602539
-0.18783597648143768;3.6781604290008545;-1.3143912553787231
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-13.281434059143066;-9.25536060333252;-5.4005656242370605
-9.610283851623535;-6.401244163513184;-4.090447902679443
-3.8545949459075928;-4.127867221832275;-3.8514702320098877
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-5.678139686584473;-9.617483139038086;-11.602789878845215
-5.171276092529297;-6.848180770874023;-4.324272155761719
-2.9062397480010986;-2.4600679874420166;-3.6895663738250732
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-11.261848449707031;-14.30742073059082;-24.681133270263672
-1.4233753681182861;-6.475919723510742;-25.88233757019043
-3.442538261413574;-0.18783597648143768;-10.85511302947998
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-8.842379570007324;10.807913780212402;17.92342758178711
-11.85632610321045;4.309826850891113;7.400806903839111
-10.955533981323242;-2.911315679550171;3.541125774383545
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
5.584939956665039;-14.38955020904541;-24.31735610961914
-6.285709857940674;-22.2258358001709;-23.861513137817383
3.452024221420288;-2.509336233139038;-9.341188430786133
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-21.419164657592773;-14.928522109985352;-6.19083309173584
-13.786077499389648;-5.146088123321533;1.637471079826355
-10.57432746887207;-5.906099796295166;-0.41723668575286865
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-21.419164657592773;-14.928522109985352;-6.19083309173584
-13.786077499389648;-5.146088123321533;1.637471079826355
-10.57432746887207;-5.906099796295166;-0.41723671555519104
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
8.577682495117188;23.6518611907959;29.44063949584961
12.157644271850586;22.26045036315918;24.458383560180664
5.300152778625488;13.484708786010742;19.87270164489746
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
21.33596420288086;0.8518069982528687;-22.066526412963867
14.360743522644043;-7.142077445983887;-28.87677001953125
17.90961265563965;8.973740577697754;-0.43570607900619507
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-32.88450622558594;0.8518069386482239;-22.066526412963867
-35.738372802734375;-7.142077445983887;-28.87677001953125
-6.602148056030273;8.973740577697754;-0.4357060492038727
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-32.88450622558594;-23.582786560058594;-1.3122073411941528
-35.738372802734375;-22.064083099365234;2.1077377796173096
-6.602148056030273;-7.544447422027588;-1.0764579772949219
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
18.185047149658203;26.534931182861328;21.454557418823242
20.709686279296875;27.229005813598633;20.435264587402344
10.218181610107422;19.0815372467041;21.463947296142578
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
2.3886466026306152;-20.3879451751709;-1.3122073411941528
0.24870024621486664;-21.79610824584961;2.1077377796173096
17.518638610839844;8.798294067382812;-1.0764579772949219
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
18.185047149658203;26.534931182861328;21.454557418823242
20.709686279296875;27.229005813598633;20.435264587402344
10.218181610107422;19.0815372467041;21.463947296142578
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
2.3886466026306152;-20.3879451751709;-31.051837921142578
0.24870024621486664;-21.79610824584961;-30.53400230407715
17.518638610839844;8.798294067382812;-0.07224401831626892
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-23.80571174621582;-3.108506917953491;21.189138412475586
-22.851449966430664;-3.652642011642456;19.54890251159668
-3.7726895809173584;-1.1739290952682495;6.69695520401001
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-20.3879451751709;-31.051837921142578;-23.80571174621582
-21.79610824584961;-30.53400230407715;-22.851449966430664
8.798294067382812;-0.07224396616220474;-3.7726898193359375
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-3.108506917953491;21.189138412475586;37.00166702270508
-3.652641773223877;19.54890251159668;35.99101638793945
-1.17392897605896;6.69695520401001;17.42198371887207
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
37.610904693603516;25.350309371948242;7.366960525512695
37.2606201171875;23.408554077148438;1.4741036891937256
24.594791412353516;21.883502960205078;10.145339012145996
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-9.070555686950684;37.610904693603516;25.350309371948242
-19.21720314025879;37.2606201171875;23.408554077148438
-3.965005874633789;24.594791412353516;21.883502960205078
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
7.366960525512695;-9.070555686950684;-17.369638442993164
1.4741036891937256;-19.21720314025879;-29.064285278320312
10.145339012145996;-3.965005874633789;-13.827652931213379
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-12.350232124328613;2.684654474258423;17.28989028930664
-21.299442291259766;-1.7564951181411743;14.811101913452148
-15.198884010314941;-7.2903337478637695;4.501524925231934
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
27.32423973083496;32.735389709472656;2.684654474258423
23.124942779541016;24.870670318603516;-1.7564951181411743
11.773991584777832;12.392091751098633;-7.2903337478637695
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
17.28989028930664;27.32423973083496;32.735389709472656
14.811101913452148;23.124942779541016;24.870670318603516
4.501524925231934;11.773991584777832;12.392091751098633
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
28.558330535888672;12.018098831176758;-10.172870635986328
17.167583465576172;-0.9410229921340942;-22.054189682006836
10.825665473937988;9.029497146606445;3.951308250427246
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-25.09620475769043;-22.36425018310547;-3.8987624645233154
-33.84029769897461;-27.219881057739258;-6.099740028381348
-5.326959133148193;-13.85884952545166;-16.338624954223633
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
11.767620086669922;14.933423042297363;9.571613311767578
4.291295051574707;7.767024040222168;4.882312774658203
-10.155854225158691;-4.1010260581970215;-3.785315752029419
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-0.9875484108924866;-10.55284595489502;-15.337812423706055
-5.006411075592041;-15.851582527160645;-20.506410598754883
-8.864776611328125;-16.35900115966797;-18.88312530517578
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-15.249600410461426;-12.222467422485352;-7.661780834197998
-18.029146194458008;-12.319355964660645;-5.28498649597168
-12.731160163879395;-4.1035332679748535;-0.35306861996650696
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-0.7972580194473267;-15.249600410461426;-12.222467422485352
3.6502535343170166;-18.029146194458008;-12.319355964660645
-0.8392671346664429;-12.731160163879395;-4.1035332679748535
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-7.661780834197998;-0.7972580194473267;9.753172874450684
-5.28498649597168;3.6502535343170166;14.679179191589355
-0.35306861996650696;-0.8392671346664429;-1.6424548625946045
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
22.316471099853516;26.813669204711914;13.79778003692627
25.92294692993164;27.710777282714844;11.868666648864746
-1.5937541723251343;-1.1067248582839966;-1.844282627105713
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-7.5495429039001465;-17.630046844482422;9.753172874450684
-9.654397964477539;-16.287511825561523;14.679179191589355
-6.152401924133301;-12.752764701843262;-1.6424548625946045
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
22.316471099853516;26.813669204711914;13.79778003692627
25.92294692993164;27.710777282714844;11.868666648864746
-1.5937541723251343;-1.1067248582839966;-1.844282627105713
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-7.5495429039001465;-17.630046844482422;-8.326981544494629
-9.654397964477539;-16.287511825561523;-3.0570030212402344
-6.152401924133301;-12.752764701843262;-15.896228790283203
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
13.165975570678711;31.762571334838867;35.27360534667969
18.201839447021484;31.805343627929688;29.750629425048828
-11.174452781677246;-1.4916820526123047;5.101058483123779
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-15.138579368591309;-13.526222229003906;-6.399003028869629
-22.985254287719727;-15.208971977233887;-4.261214256286621
-18.81313705444336;-18.624662399291992;-15.520352363586426
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-6.701298236846924;-17.06473159790039;-24.81146240234375
-5.966712951660156;-19.71063804626465;-27.907533645629883
-15.144423484802246;-18.167484283447266;-20.23248291015625
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-19.385562896728516;-3.0176258087158203;15.191486358642578
-19.526718139648438;0.7013433575630188;22.55677032470703
-19.265073776245117;-14.307260513305664;-2.810225009918213
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
24.604873657226562;-6.399003028869629;-6.701298236846924
34.6312255859375;-4.261214256286621;-5.966712951660156
11.95777416229248;-15.520352363586426;-15.144423484802246
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
-17.06473159790039;-24.81146240234375;-19.385562896728516
-19.71063804626465;-27.907533645629883;-19.526718139648438
-18.167484283447266;-20.23248291015625;-19.265073776245117
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
-3.0176258087158203;15.191486358642578;24.604873657226562
0.7013433575630188;22.55677032470703;34.6312255859375
-14.307260513305664;-2.810225009918213;11.95777416229248
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
1.999999987845058e-08;-1.999999987845058e-08;1.999999987845058e-08
17.634410858154297;0.809303879737854;-5.570472240447998
27.543296813964844;7.160894870758057;-8.196012496948242
19.1130428314209;13.219243049621582;-9.359241485595703
-1.999999987845058e-08;1.999999987845058e-08;-1.999999987845058e-08
